id_pago,id_reserva,fecha_pago,monto,metodo_pago
499,9749,2025-05-24 10:44:52,634.82,Efectivo
500,28961,2025-05-24 10:47:23,306.70,PayPal
501,35611,2025-05-24 10:40:43,748.86,PayPal
502,13151,2025-05-24 10:42:34,436.55,Transferencia
503,14057,2025-05-24 10:37:41,779.79,Efectivo
504,42520,2025-05-24 10:47:13,303.58,Efectivo
505,28658,2025-05-24 10:36:06,494.35,Efectivo
506,23484,2025-05-24 10:36:24,357.66,Transferencia
507,38788,2025-05-24 10:37:57,601.55,PayPal
508,25298,2025-05-24 10:35:38,228.17,Transferencia
509,35971,2025-05-24 10:47:18,253.45,Transferencia
510,28524,2025-05-24 10:37:04,706.87,PayPal
511,33861,2025-05-24 10:46:34,724.04,Efectivo
512,44194,2025-05-24 10:46:07,444.99,PayPal
513,10401,2025-05-24 10:45:28,316.09,PayPal
514,34065,2025-05-24 10:43:00,702.79,Tarjeta
515,43364,2025-05-24 10:46:16,792.07,PayPal
516,27878,2025-05-24 10:44:28,235.97,Efectivo
517,16060,2025-05-24 10:43:58,217.64,PayPal
518,35459,2025-05-24 10:47:17,511.47,PayPal
519,28885,2025-05-24 10:37:32,648.31,Transferencia
520,34804,2025-05-24 10:40:26,797.83,Efectivo
521,21298,2025-05-24 10:38:38,892.12,PayPal
522,32877,2025-05-24 10:45:43,300.93,Efectivo
523,4296,2025-05-24 10:47:09,722.51,PayPal
524,12546,2025-05-24 10:42:29,319.04,Efectivo
525,28040,2025-05-24 10:43:51,258.17,Tarjeta
526,37364,2025-05-24 10:38:26,774.49,Tarjeta
527,14901,2025-05-24 10:38:40,631.25,Tarjeta
528,31139,2025-05-24 10:42:59,583.08,Tarjeta
529,21948,2025-05-24 10:46:44,553.45,Efectivo
530,33539,2025-05-24 10:37:47,370.30,Tarjeta
531,39837,2025-05-24 10:41:59,804.63,PayPal
532,35795,2025-05-24 10:44:54,653.31,Tarjeta
533,36968,2025-05-24 10:40:00,691.36,Transferencia
534,33698,2025-05-24 10:36:00,547.46,Tarjeta
535,16001,2025-05-24 10:46:18,476.21,Transferencia
536,3553,2025-05-24 10:39:57,642.85,Efectivo
537,33966,2025-05-24 10:38:49,409.99,Tarjeta
538,28977,2025-05-24 10:42:01,779.42,Transferencia
539,42374,2025-05-24 10:37:04,565.17,Efectivo
540,4695,2025-05-24 10:36:05,393.28,Tarjeta
541,24106,2025-05-24 10:40:35,545.23,Efectivo
542,8082,2025-05-24 10:35:46,863.09,Efectivo
543,19918,2025-05-24 10:43:30,854.61,Transferencia
544,24023,2025-05-24 10:41:49,523.88,PayPal
545,18754,2025-05-24 10:43:01,804.04,Efectivo
546,36570,2025-05-24 10:44:28,738.72,Tarjeta
547,10946,2025-05-24 10:40:43,514.71,Tarjeta
548,42451,2025-05-24 10:40:05,278.22,Transferencia
549,41803,2025-05-24 10:40:17,860.53,Efectivo
550,14782,2025-05-24 10:41:41,603.00,Tarjeta
551,27356,2025-05-24 10:45:26,641.23,Transferencia
552,39510,2025-05-24 10:36:14,571.91,Transferencia
553,6859,2025-05-24 10:40:16,791.44,Transferencia
554,20911,2025-05-24 10:45:15,648.61,Efectivo
555,13827,2025-05-24 10:43:41,386.28,Tarjeta
556,3149,2025-05-24 10:44:07,853.83,Efectivo
557,15680,2025-05-24 10:44:14,671.22,Transferencia
558,29749,2025-05-24 10:46:18,360.93,Efectivo
559,3352,2025-05-24 10:38:26,241.34,Tarjeta
560,20652,2025-05-24 10:36:20,440.80,Transferencia
561,5820,2025-05-24 10:41:27,264.75,PayPal
562,24044,2025-05-24 10:41:07,511.55,Efectivo
563,37872,2025-05-24 10:35:36,468.39,Efectivo
564,6845,2025-05-24 10:46:04,856.93,Tarjeta
565,35121,2025-05-24 10:43:00,419.39,PayPal
566,32162,2025-05-24 10:36:08,727.10,Tarjeta
567,1980,2025-05-24 10:44:03,368.56,Tarjeta
568,29813,2025-05-24 10:36:34,473.19,Transferencia
569,23196,2025-05-24 10:39:21,364.84,PayPal
570,4308,2025-05-24 10:40:56,278.36,PayPal
571,28163,2025-05-24 10:36:23,607.85,PayPal
572,17303,2025-05-24 10:45:50,523.50,Transferencia
573,4008,2025-05-24 10:45:25,349.89,Tarjeta
574,41212,2025-05-24 10:41:57,612.45,PayPal
575,44287,2025-05-24 10:38:51,807.37,Efectivo
576,22594,2025-05-24 10:39:04,850.09,PayPal
577,27834,2025-05-24 10:47:19,738.57,Transferencia
578,25628,2025-05-24 10:39:08,212.43,Efectivo
579,26337,2025-05-24 10:46:58,621.69,Transferencia
580,4517,2025-05-24 10:43:23,600.67,Tarjeta
581,37420,2025-05-24 10:41:33,502.87,Efectivo
582,43376,2025-05-24 10:38:08,534.22,Transferencia
583,4640,2025-05-24 10:44:01,728.80,Tarjeta
584,40153,2025-05-24 10:47:30,678.11,PayPal
585,44881,2025-05-24 10:45:17,853.03,Tarjeta
586,22198,2025-05-24 10:46:08,277.72,Transferencia
587,22836,2025-05-24 10:37:12,462.17,Tarjeta
588,22047,2025-05-24 10:45:11,779.69,Transferencia
589,37544,2025-05-24 10:40:56,650.41,Efectivo
590,33203,2025-05-24 10:43:12,404.90,Efectivo
591,8204,2025-05-24 10:42:32,264.12,PayPal
592,27671,2025-05-24 10:41:53,320.83,Efectivo
593,16358,2025-05-24 10:45:56,836.98,PayPal
594,44795,2025-05-24 10:42:50,871.53,PayPal
595,31049,2025-05-24 10:36:24,218.64,Efectivo
596,42603,2025-05-24 10:38:27,857.52,Transferencia
597,3456,2025-05-24 10:45:15,843.46,Tarjeta
598,41900,2025-05-24 10:44:45,870.20,Tarjeta
599,14246,2025-05-24 10:37:45,515.56,Transferencia
600,24361,2025-05-24 10:40:36,884.17,Efectivo
601,16234,2025-05-24 10:45:09,847.98,Tarjeta
602,29010,2025-05-24 10:41:18,824.79,PayPal
603,38293,2025-05-24 10:42:46,739.17,Tarjeta
604,4521,2025-05-24 10:45:40,516.30,Efectivo
605,14846,2025-05-24 10:43:46,413.92,PayPal
606,13214,2025-05-24 10:47:21,820.89,Efectivo
607,27818,2025-05-24 10:46:00,879.84,Transferencia
608,44995,2025-05-24 10:43:20,716.15,Efectivo
609,26298,2025-05-24 10:46:44,406.86,PayPal
610,27044,2025-05-24 10:39:48,565.54,Transferencia
611,11107,2025-05-24 10:39:12,845.61,PayPal
612,35262,2025-05-24 10:37:25,250.59,Tarjeta
613,13431,2025-05-24 10:43:59,461.09,Tarjeta
614,17230,2025-05-24 10:43:04,640.45,Efectivo
615,22740,2025-05-24 10:37:11,515.60,Transferencia
616,27359,2025-05-24 10:43:00,471.36,PayPal
617,27265,2025-05-24 10:37:30,435.71,Transferencia
618,2067,2025-05-24 10:43:20,723.87,PayPal
619,25962,2025-05-24 10:42:56,338.73,Efectivo
620,42807,2025-05-24 10:46:18,851.79,Transferencia
621,28274,2025-05-24 10:42:14,585.28,PayPal
622,37022,2025-05-24 10:35:49,870.35,Efectivo
623,6146,2025-05-24 10:39:00,648.29,Transferencia
624,41124,2025-05-24 10:43:24,884.53,Transferencia
625,34658,2025-05-24 10:40:01,714.20,PayPal
626,31033,2025-05-24 10:43:58,744.38,Tarjeta
627,27154,2025-05-24 10:44:39,868.68,Transferencia
628,27542,2025-05-24 10:39:49,217.41,Transferencia
629,43889,2025-05-24 10:40:14,689.47,Tarjeta
630,9227,2025-05-24 10:44:45,459.90,Tarjeta
631,41737,2025-05-24 10:47:14,296.32,PayPal
632,29867,2025-05-24 10:45:27,896.63,Tarjeta
633,12640,2025-05-24 10:47:28,536.24,Transferencia
634,22507,2025-05-24 10:40:55,875.52,PayPal
635,12311,2025-05-24 10:39:04,200.05,Transferencia
636,37151,2025-05-24 10:41:06,562.67,Efectivo
637,28362,2025-05-24 10:44:47,558.83,Tarjeta
638,24328,2025-05-24 10:43:19,614.35,Efectivo
639,21724,2025-05-24 10:43:55,745.17,Tarjeta
640,22480,2025-05-24 10:36:53,600.60,Tarjeta
641,15294,2025-05-24 10:46:49,725.55,Efectivo
642,18621,2025-05-24 10:40:46,876.70,Tarjeta
643,25753,2025-05-24 10:38:05,247.13,Tarjeta
644,33006,2025-05-24 10:44:36,447.42,Tarjeta
645,3607,2025-05-24 10:44:17,428.07,PayPal
646,16249,2025-05-24 10:44:09,555.42,Transferencia
647,28162,2025-05-24 10:36:12,448.82,PayPal
648,6779,2025-05-24 10:46:35,726.90,PayPal
649,13310,2025-05-24 10:41:33,422.27,Tarjeta
650,31758,2025-05-24 10:40:26,584.27,Efectivo
651,4015,2025-05-24 10:37:38,450.96,Tarjeta
652,1569,2025-05-24 10:38:22,683.00,PayPal
653,11641,2025-05-24 10:47:07,823.86,Efectivo
654,8337,2025-05-24 10:44:31,767.67,PayPal
655,32881,2025-05-24 10:43:47,822.48,Efectivo
656,552,2025-05-24 10:46:12,599.13,Tarjeta
657,22608,2025-05-24 10:39:46,885.22,PayPal
658,10798,2025-05-24 10:44:39,261.60,Efectivo
659,21372,2025-05-24 10:45:33,815.82,Tarjeta
660,11802,2025-05-24 10:43:53,286.67,Efectivo
661,22591,2025-05-24 10:39:26,631.99,PayPal
662,11591,2025-05-24 10:38:18,712.72,Transferencia
663,25600,2025-05-24 10:40:38,664.98,Efectivo
664,41787,2025-05-24 10:40:58,452.74,Tarjeta
665,20370,2025-05-24 10:41:42,332.52,Transferencia
666,15169,2025-05-24 10:40:55,485.98,Tarjeta
667,20582,2025-05-24 10:46:51,403.27,PayPal
668,37514,2025-05-24 10:44:26,212.11,Tarjeta
669,16858,2025-05-24 10:41:55,732.27,Transferencia
670,30190,2025-05-24 10:38:59,321.32,Tarjeta
671,13390,2025-05-24 10:44:12,523.59,Efectivo
672,12060,2025-05-24 10:36:01,679.09,PayPal
673,12058,2025-05-24 10:47:11,837.88,PayPal
674,27360,2025-05-24 10:41:56,561.33,Efectivo
675,30703,2025-05-24 10:42:35,721.38,Efectivo
676,44065,2025-05-24 10:44:55,516.68,Efectivo
677,42397,2025-05-24 10:46:14,766.72,Efectivo
678,11846,2025-05-24 10:41:21,861.19,Efectivo
679,5292,2025-05-24 10:37:49,893.74,Efectivo
680,8672,2025-05-24 10:46:56,549.78,Tarjeta
681,20028,2025-05-24 10:36:51,502.33,Tarjeta
682,13346,2025-05-24 10:43:44,841.14,Transferencia
683,42478,2025-05-24 10:36:52,221.61,PayPal
684,43811,2025-05-24 10:38:45,572.84,PayPal
685,27457,2025-05-24 10:42:44,489.77,Transferencia
686,41620,2025-05-24 10:36:06,525.10,Efectivo
687,15889,2025-05-24 10:43:22,898.87,Efectivo
688,17504,2025-05-24 10:39:49,631.22,PayPal
689,12200,2025-05-24 10:39:30,251.51,Efectivo
690,6937,2025-05-24 10:40:08,740.50,Tarjeta
691,42954,2025-05-24 10:37:29,271.33,Transferencia
692,17516,2025-05-24 10:38:11,334.54,PayPal
693,16409,2025-05-24 10:41:31,422.66,Efectivo
694,18832,2025-05-24 10:47:17,750.81,Tarjeta
695,32790,2025-05-24 10:35:54,754.33,Transferencia
696,9717,2025-05-24 10:46:52,431.25,Transferencia
697,44809,2025-05-24 10:36:09,822.79,Tarjeta
698,29351,2025-05-24 10:38:49,623.95,PayPal
699,41904,2025-05-24 10:36:57,263.06,Tarjeta
700,1634,2025-05-24 10:43:12,561.41,Transferencia
701,24194,2025-05-24 10:40:58,581.60,Tarjeta
702,15639,2025-05-24 10:43:52,401.96,Tarjeta
703,21548,2025-05-24 10:38:36,441.16,Tarjeta
704,40647,2025-05-24 10:41:01,451.59,PayPal
705,24539,2025-05-24 10:40:12,433.28,Efectivo
706,34901,2025-05-24 10:45:22,219.16,Efectivo
707,19818,2025-05-24 10:46:35,599.61,PayPal
708,4033,2025-05-24 10:37:14,639.88,PayPal
709,17433,2025-05-24 10:44:35,407.52,Tarjeta
710,12978,2025-05-24 10:45:30,377.85,Efectivo
711,24489,2025-05-24 10:39:57,740.80,Efectivo
712,11972,2025-05-24 10:45:59,871.38,Tarjeta
713,24419,2025-05-24 10:47:16,763.74,Tarjeta
714,9874,2025-05-24 10:43:50,600.29,Efectivo
715,6838,2025-05-24 10:37:08,364.88,Efectivo
716,41451,2025-05-24 10:37:52,472.58,PayPal
717,22736,2025-05-24 10:40:05,799.88,Efectivo
718,16071,2025-05-24 10:43:04,557.21,PayPal
719,5502,2025-05-24 10:36:40,437.38,PayPal
720,39780,2025-05-24 10:46:01,227.46,Transferencia
721,28070,2025-05-24 10:42:12,256.43,PayPal
722,3179,2025-05-24 10:40:37,876.46,PayPal
723,32310,2025-05-24 10:43:01,540.87,Tarjeta
724,4936,2025-05-24 10:43:31,499.41,PayPal
725,10538,2025-05-24 10:36:40,697.03,Transferencia
726,41529,2025-05-24 10:44:32,562.27,Efectivo
727,1798,2025-05-24 10:40:22,660.23,Transferencia
728,35155,2025-05-24 10:47:24,823.42,Efectivo
729,22122,2025-05-24 10:42:33,268.27,PayPal
730,34286,2025-05-24 10:38:03,372.09,Transferencia
731,16292,2025-05-24 10:44:50,621.74,Efectivo
732,44381,2025-05-24 10:46:19,307.32,Transferencia
733,27758,2025-05-24 10:40:50,440.56,Tarjeta
734,11999,2025-05-24 10:42:35,348.80,PayPal
735,22303,2025-05-24 10:35:46,799.79,Transferencia
736,7395,2025-05-24 10:46:32,720.78,Tarjeta
737,41549,2025-05-24 10:41:46,242.12,Efectivo
738,26112,2025-05-24 10:46:56,806.27,Tarjeta
739,29269,2025-05-24 10:42:25,644.13,Efectivo
740,37129,2025-05-24 10:36:47,845.22,Transferencia
741,30442,2025-05-24 10:46:59,799.83,Transferencia
742,16888,2025-05-24 10:45:29,658.89,Efectivo
743,15707,2025-05-24 10:38:39,620.21,PayPal
744,12080,2025-05-24 10:44:07,769.74,PayPal
745,38934,2025-05-24 10:44:02,429.14,Tarjeta
746,27744,2025-05-24 10:37:36,837.36,Efectivo
747,11042,2025-05-24 10:36:49,386.89,Transferencia
748,41087,2025-05-24 10:38:22,291.23,Efectivo
749,12296,2025-05-24 10:44:02,825.92,Efectivo
750,25964,2025-05-24 10:39:24,500.74,Efectivo
751,3833,2025-05-24 10:36:03,530.16,Efectivo
752,8021,2025-05-24 10:42:26,773.57,Transferencia
753,13140,2025-05-24 10:46:29,689.71,PayPal
754,14289,2025-05-24 10:44:08,637.02,Transferencia
755,43711,2025-05-24 10:39:12,487.16,Efectivo
756,19617,2025-05-24 10:45:01,641.77,Tarjeta
757,4730,2025-05-24 10:43:42,229.48,Efectivo
758,11562,2025-05-24 10:43:05,484.58,Transferencia
759,17615,2025-05-24 10:40:56,703.15,PayPal
760,19132,2025-05-24 10:42:22,866.01,Efectivo
761,31977,2025-05-24 10:39:24,864.87,Transferencia
762,44004,2025-05-24 10:44:14,726.03,Efectivo
763,1738,2025-05-24 10:39:00,367.26,Efectivo
764,41767,2025-05-24 10:38:22,263.24,Transferencia
765,33962,2025-05-24 10:36:16,665.12,Efectivo
766,29756,2025-05-24 10:46:22,897.25,Tarjeta
767,3763,2025-05-24 10:39:44,255.51,Efectivo
768,15877,2025-05-24 10:42:17,646.93,PayPal
769,24817,2025-05-24 10:36:16,229.18,Tarjeta
770,28911,2025-05-24 10:37:28,321.11,PayPal
771,9963,2025-05-24 10:40:35,777.99,Efectivo
772,17159,2025-05-24 10:46:07,750.68,Efectivo
773,9116,2025-05-24 10:45:42,443.96,Efectivo
774,2241,2025-05-24 10:44:42,573.87,Tarjeta
775,7060,2025-05-24 10:42:33,708.12,Transferencia
776,18564,2025-05-24 10:40:06,815.40,PayPal
777,26760,2025-05-24 10:39:36,576.99,Transferencia
778,38677,2025-05-24 10:45:40,711.19,Efectivo
779,40940,2025-05-24 10:36:30,261.16,Efectivo
780,33003,2025-05-24 10:39:56,819.49,Transferencia
781,31780,2025-05-24 10:38:50,438.92,Efectivo
782,11157,2025-05-24 10:45:13,736.09,Transferencia
783,36866,2025-05-24 10:42:43,887.19,Transferencia
784,24115,2025-05-24 10:43:01,736.29,PayPal
785,2217,2025-05-24 10:40:02,685.87,Transferencia
786,38061,2025-05-24 10:40:42,540.29,Tarjeta
787,32817,2025-05-24 10:42:40,832.57,Transferencia
788,3971,2025-05-24 10:44:45,311.26,Transferencia
789,39406,2025-05-24 10:37:14,428.29,Efectivo
790,9467,2025-05-24 10:44:01,271.80,Tarjeta
791,17486,2025-05-24 10:36:35,432.69,Tarjeta
792,28823,2025-05-24 10:46:39,235.46,PayPal
793,39393,2025-05-24 10:46:48,319.81,PayPal
794,41830,2025-05-24 10:47:02,228.05,Transferencia
795,28939,2025-05-24 10:42:00,394.17,Efectivo
796,11449,2025-05-24 10:36:05,359.11,PayPal
797,41779,2025-05-24 10:42:25,863.75,Efectivo
798,26455,2025-05-24 10:37:07,856.75,Transferencia
799,5308,2025-05-24 10:41:32,530.03,PayPal
800,34975,2025-05-24 10:46:10,676.29,Transferencia
801,18028,2025-05-24 10:42:39,765.44,Tarjeta
802,39237,2025-05-24 10:42:10,871.73,Transferencia
803,32649,2025-05-24 10:46:07,221.85,Tarjeta
804,32070,2025-05-24 10:46:59,543.76,Tarjeta
805,24274,2025-05-24 10:39:37,777.23,Tarjeta
806,39053,2025-05-24 10:39:17,215.38,Efectivo
807,25717,2025-05-24 10:42:04,807.47,Transferencia
808,4058,2025-05-24 10:44:13,551.75,Efectivo
809,789,2025-05-24 10:41:34,756.42,PayPal
810,19089,2025-05-24 10:39:07,875.03,PayPal
811,4294,2025-05-24 10:45:37,227.47,Tarjeta
812,3963,2025-05-24 10:38:14,384.39,PayPal
813,41383,2025-05-24 10:46:10,330.97,Tarjeta
814,3024,2025-05-24 10:42:35,273.83,Transferencia
815,12898,2025-05-24 10:44:00,516.17,Efectivo
816,29293,2025-05-24 10:40:30,630.40,Efectivo
817,6382,2025-05-24 10:38:59,337.86,Tarjeta
818,11058,2025-05-24 10:38:30,468.10,Efectivo
819,4641,2025-05-24 10:46:40,551.36,Efectivo
820,23473,2025-05-24 10:36:45,440.29,PayPal
821,40160,2025-05-24 10:39:31,545.47,PayPal
822,3268,2025-05-24 10:44:30,312.10,PayPal
823,39811,2025-05-24 10:44:07,824.99,Tarjeta
824,14297,2025-05-24 10:38:15,419.68,Tarjeta
825,9493,2025-05-24 10:40:22,351.43,Efectivo
826,35147,2025-05-24 10:42:30,616.63,PayPal
827,18205,2025-05-24 10:45:29,665.36,PayPal
828,32204,2025-05-24 10:44:47,542.15,Transferencia
829,38295,2025-05-24 10:43:41,676.36,Tarjeta
830,15493,2025-05-24 10:43:31,724.62,PayPal
831,37477,2025-05-24 10:45:35,782.25,PayPal
832,39969,2025-05-24 10:36:08,770.11,PayPal
833,28156,2025-05-24 10:37:53,594.67,PayPal
834,11762,2025-05-24 10:40:38,331.61,Tarjeta
835,35606,2025-05-24 10:46:05,400.43,Tarjeta
836,18380,2025-05-24 10:39:30,872.70,Efectivo
837,6794,2025-05-24 10:42:19,377.48,Efectivo
838,27228,2025-05-24 10:43:03,369.94,PayPal
839,21215,2025-05-24 10:38:00,840.15,Tarjeta
840,41397,2025-05-24 10:38:10,720.95,Transferencia
841,17928,2025-05-24 10:46:19,364.54,PayPal
842,26265,2025-05-24 10:43:20,654.39,PayPal
843,29547,2025-05-24 10:43:33,686.15,Efectivo
844,41455,2025-05-24 10:44:17,350.35,PayPal
845,44395,2025-05-24 10:37:01,681.28,Efectivo
846,9437,2025-05-24 10:36:35,674.00,PayPal
847,569,2025-05-24 10:36:32,247.72,PayPal
848,31258,2025-05-24 10:45:43,368.54,Efectivo
849,20915,2025-05-24 10:36:20,628.28,Efectivo
850,38466,2025-05-24 10:44:10,249.70,Transferencia
851,20132,2025-05-24 10:41:58,685.69,Transferencia
852,16744,2025-05-24 10:47:17,432.25,Efectivo
853,19333,2025-05-24 10:40:58,804.25,Efectivo
854,27908,2025-05-24 10:42:45,704.82,Tarjeta
855,41663,2025-05-24 10:43:42,283.98,Tarjeta
856,13315,2025-05-24 10:37:40,697.23,Tarjeta
857,2580,2025-05-24 10:46:32,222.55,Tarjeta
858,9274,2025-05-24 10:43:47,235.58,Tarjeta
859,19390,2025-05-24 10:38:21,642.79,Transferencia
860,10509,2025-05-24 10:39:06,481.45,Transferencia
861,147,2025-05-24 10:37:29,818.78,Tarjeta
862,5466,2025-05-24 10:39:11,284.43,PayPal
863,26991,2025-05-24 10:38:35,259.56,Tarjeta
864,41102,2025-05-24 10:46:08,770.34,Efectivo
865,2797,2025-05-24 10:38:28,480.07,PayPal
866,9591,2025-05-24 10:42:56,791.74,PayPal
867,35375,2025-05-24 10:43:20,521.84,PayPal
868,22243,2025-05-24 10:41:52,658.72,Transferencia
869,36264,2025-05-24 10:37:18,843.89,Tarjeta
870,5097,2025-05-24 10:36:30,787.02,Transferencia
871,13463,2025-05-24 10:40:41,412.49,Efectivo
872,37674,2025-05-24 10:42:22,758.19,Tarjeta
873,27210,2025-05-24 10:45:55,713.94,Transferencia
874,35574,2025-05-24 10:38:51,743.38,Tarjeta
875,5510,2025-05-24 10:40:52,618.85,Efectivo
876,5117,2025-05-24 10:38:49,785.60,PayPal
877,16744,2025-05-24 10:44:29,268.42,Tarjeta
878,24622,2025-05-24 10:46:30,341.68,Transferencia
879,6358,2025-05-24 10:45:41,588.26,Tarjeta
880,18586,2025-05-24 10:40:43,386.59,PayPal
881,14259,2025-05-24 10:38:49,505.16,PayPal
882,8818,2025-05-24 10:36:46,469.07,PayPal
883,18771,2025-05-24 10:43:15,287.32,Transferencia
884,36719,2025-05-24 10:45:55,556.91,Efectivo
885,41206,2025-05-24 10:39:39,603.17,Tarjeta
886,13039,2025-05-24 10:45:21,253.17,Transferencia
887,22606,2025-05-24 10:36:59,504.07,Tarjeta
888,6573,2025-05-24 10:39:41,798.02,Transferencia
889,35986,2025-05-24 10:46:58,408.49,Transferencia
890,18444,2025-05-24 10:46:56,801.72,Tarjeta
891,1498,2025-05-24 10:37:00,676.33,Tarjeta
892,14366,2025-05-24 10:42:15,350.35,Efectivo
893,944,2025-05-24 10:47:21,842.28,Tarjeta
894,1711,2025-05-24 10:37:47,317.74,Transferencia
895,5768,2025-05-24 10:37:57,207.11,Transferencia
896,29697,2025-05-24 10:45:17,641.95,Tarjeta
897,16099,2025-05-24 10:37:20,226.93,PayPal
898,5606,2025-05-24 10:44:14,556.81,Tarjeta
899,11016,2025-05-24 10:38:49,887.00,Efectivo
900,12874,2025-05-24 10:46:53,707.04,PayPal
901,20030,2025-05-24 10:44:27,538.37,Transferencia
902,22433,2025-05-24 10:35:56,373.93,Efectivo
903,2108,2025-05-24 10:36:20,872.43,Efectivo
904,41483,2025-05-24 10:35:52,468.71,PayPal
905,9468,2025-05-24 10:45:50,323.68,Efectivo
906,43557,2025-05-24 10:38:38,777.17,Tarjeta
907,20106,2025-05-24 10:41:43,724.30,Tarjeta
908,38557,2025-05-24 10:38:41,441.20,Transferencia
909,32407,2025-05-24 10:42:07,264.68,PayPal
910,15539,2025-05-24 10:43:07,245.51,Efectivo
911,20684,2025-05-24 10:40:00,390.16,Transferencia
912,31310,2025-05-24 10:38:04,573.75,PayPal
913,30252,2025-05-24 10:41:53,228.58,Efectivo
914,38698,2025-05-24 10:37:56,229.89,Transferencia
915,8083,2025-05-24 10:39:50,405.81,Efectivo
916,761,2025-05-24 10:37:21,721.92,Efectivo
917,6118,2025-05-24 10:43:21,674.29,PayPal
918,24457,2025-05-24 10:42:45,478.22,Efectivo
919,28686,2025-05-24 10:36:03,389.72,Transferencia
920,35420,2025-05-24 10:36:29,891.50,Tarjeta
921,12937,2025-05-24 10:45:11,631.38,Tarjeta
922,42632,2025-05-24 10:45:22,761.46,Efectivo
923,32791,2025-05-24 10:38:05,807.33,Efectivo
924,3030,2025-05-24 10:38:37,846.53,Efectivo
925,25912,2025-05-24 10:41:06,579.09,Tarjeta
926,6834,2025-05-24 10:44:12,474.66,Transferencia
927,28386,2025-05-24 10:38:11,367.69,Efectivo
928,16282,2025-05-24 10:41:11,841.27,Tarjeta
929,6516,2025-05-24 10:43:19,298.15,Tarjeta
930,44011,2025-05-24 10:46:56,874.16,Tarjeta
931,38965,2025-05-24 10:43:52,375.91,Transferencia
932,264,2025-05-24 10:44:59,487.65,Efectivo
933,30896,2025-05-24 10:41:03,492.09,Tarjeta
934,42231,2025-05-24 10:38:19,577.10,Efectivo
935,34366,2025-05-24 10:37:48,470.23,Transferencia
936,29137,2025-05-24 10:39:27,559.76,Transferencia
937,38512,2025-05-24 10:37:02,833.19,Transferencia
938,32766,2025-05-24 10:37:52,359.14,Tarjeta
939,5429,2025-05-24 10:45:15,375.25,Transferencia
940,15000,2025-05-24 10:38:26,441.27,Transferencia
941,9509,2025-05-24 10:43:36,827.90,PayPal
942,13676,2025-05-24 10:42:19,867.66,PayPal
943,22643,2025-05-24 10:43:56,659.21,Transferencia
944,44472,2025-05-24 10:44:42,516.64,Efectivo
945,41791,2025-05-24 10:39:24,827.22,Transferencia
946,2337,2025-05-24 10:35:45,592.61,Efectivo
947,36704,2025-05-24 10:46:26,497.49,Tarjeta
948,27529,2025-05-24 10:41:26,222.40,PayPal
949,5230,2025-05-24 10:37:37,566.65,Transferencia
950,39226,2025-05-24 10:46:38,803.60,Efectivo
951,38372,2025-05-24 10:39:14,515.69,PayPal
952,25372,2025-05-24 10:43:53,494.56,PayPal
953,4390,2025-05-24 10:41:45,348.35,Transferencia
954,31630,2025-05-24 10:41:16,855.47,Transferencia
955,1545,2025-05-24 10:40:55,655.75,Tarjeta
956,8351,2025-05-24 10:42:11,497.01,Efectivo
957,22054,2025-05-24 10:44:18,857.11,Transferencia
958,4966,2025-05-24 10:42:15,849.72,Efectivo
959,35126,2025-05-24 10:44:34,487.43,Tarjeta
960,14910,2025-05-24 10:41:11,789.33,Transferencia
961,9093,2025-05-24 10:37:25,514.56,Transferencia
962,41394,2025-05-24 10:45:58,558.03,Transferencia
963,746,2025-05-24 10:38:49,864.35,PayPal
964,43531,2025-05-24 10:46:12,494.27,Tarjeta
965,18935,2025-05-24 10:42:49,647.06,Tarjeta
966,3652,2025-05-24 10:46:15,613.91,Efectivo
967,1137,2025-05-24 10:44:36,330.09,Transferencia
968,44812,2025-05-24 10:38:45,702.24,PayPal
969,40846,2025-05-24 10:44:33,612.92,Efectivo
970,19190,2025-05-24 10:41:56,310.19,Tarjeta
971,13266,2025-05-24 10:36:37,387.51,Efectivo
972,25846,2025-05-24 10:46:54,205.69,Tarjeta
973,26372,2025-05-24 10:40:11,608.78,Tarjeta
974,29349,2025-05-24 10:40:05,226.16,Transferencia
975,22239,2025-05-24 10:46:27,708.06,Transferencia
